valid_loss,_runtime,valid_atom_accuracy,_timestamp,train_accuracy,valid_accuracy,valid_noise_loss,epoch,valid_atom_loss,valid_noise_accuracy,_step,train_loss,records
,75.82870364189148,,1727201122.6599896,0.06708333333333333,,,,,,38,2.972712516784668,90480.0
,77.54248690605164,,1727201124.3737729,0.06208333333333333,,,,,,39,2.984933853149414,92880.0
,79.26969075202942,,1727201126.1009767,0.06125,,,,,,40,2.9633686542510986,95280.0
,80.98709917068481,,1727201127.8183851,0.06125,,,,,,41,2.950894594192505,97680.0
,82.70375990867615,,1727201129.5350459,0.060833333333333336,,,,,,42,2.9405617713928223,100080.0
,84.41819214820862,,1727201131.249478,0.057916666666666665,,,,,,43,2.9629967212677,102480.0
,86.13266634941101,,1727201132.9639523,0.07,,,,,,44,2.9514172077178955,104880.0
,87.84481573104858,,1727201134.6761017,0.06333333333333334,,,,,,45,2.9732093811035156,107280.0
,89.55464768409729,,1727201136.3859336,0.05625,,,,,,46,2.962104082107544,109680.0
,91.25419044494629,,1727201138.0854764,0.06625,,,,,,47,2.967602014541626,112080.0
,92.95619511604309,,1727201139.787481,0.06875,,,,,,48,2.9415886402130127,114480.0
,94.66050744056702,,1727201141.4917934,0.06708333333333333,,,,,,49,2.934812545776367,116880.0
,96.36319828033447,,1727201143.1944842,0.06916666666666667,,,,,,50,2.959000825881958,119280.0
,98.07113766670227,,1727201144.9024236,0.05458333333333333,,,,,,51,2.9570093154907227,121680.0
,99.77778315544128,,1727201146.609069,0.07083333333333333,,,,,,52,2.916886568069458,124080.0
,101.48249959945679,,1727201148.3137856,0.06333333333333334,,,,,,53,2.944141149520874,126480.0
,103.18797492980957,,1727201150.019261,0.06458333333333334,,,,,,54,2.938899040222168,128880.0
,104.89284300804138,,1727201151.724129,0.0725,,,,,,55,2.9260807037353516,131280.0
,106.60671877861023,,1727201153.4380047,0.07083333333333333,,,,,,56,2.9392640590667725,133680.0
,108.30481934547424,,1727201155.1361053,0.06916666666666667,,,,,,57,2.9244446754455566,136080.0
,110.00670647621155,,1727201156.8379924,0.07166666666666667,,,,,,58,2.9389426708221436,138480.0
,111.70136308670044,,1727201158.532649,0.06791666666666667,,,,,,59,2.9043943881988525,140880.0
,113.3966875076294,,1727201160.2279735,0.06916666666666667,,,,,,60,2.964867353439331,143280.0
,115.09241890907288,,1727201161.9237049,0.0775,,,,,,61,2.962761402130127,145680.0
,116.78550672531128,,1727201163.6167927,0.07458333333333333,,,,,,62,2.9007458686828613,148080.0
,118.48174548149109,,1727201165.3130314,0.059166666666666666,,,,,,63,2.932126045227051,150480.0
,120.17026114463806,,1727201167.001547,0.07,,,,,,64,2.919980049133301,152880.0
,121.86195969581604,,1727201168.6932456,0.059166666666666666,,,,,,65,2.9482038021087646,155280.0
,123.55238842964172,,1727201170.3836744,0.06833333333333333,,,,,,66,2.9102373123168945,157680.0
,125.24829769134521,,1727201172.0795836,0.07,,,,,,67,2.9219260215759277,160080.0
,126.9470362663269,,1727201173.7783222,0.0675,,,,,,68,2.923473596572876,162480.0
,128.64558577537537,,1727201175.4768717,0.06583333333333333,,,,,,69,2.920046806335449,164880.0
,130.3430335521698,,1727201177.1743195,0.06458333333333334,,,,,,70,2.922974109649658,167280.0
,132.0388777256012,,1727201178.8701637,0.06625,,,,,,71,2.9252872467041016,169680.0
,133.34261393547058,,1727201180.1739,0.055357142857142855,,,,,,72,2.921797513961792,171360.0
,133.93159317970276,,1727201180.7628791,0.06586134453781513,,,2.0,,,73,2.9421117519464146,
,139.15639114379883,,1727201185.987677,0.06625,,,,,,74,2.9287750720977783,173760.0
,140.9962718486786,,1727201187.8275578,0.06708333333333333,,,,,,75,2.9271368980407715,176160.0
,142.79091000556946,,1727201189.622196,0.07083333333333333,,,,,,76,2.908010244369507,178560.0
,144.63916182518005,,1727201191.4704478,0.06791666666666667,,,,,,77,2.9234278202056885,180960.0
,146.4791615009308,,1727201193.3104475,0.06958333333333333,,,,,,78,2.902298927307129,183360.0
,148.19990015029907,,1727201195.031186,0.06208333333333333,,,,,,79,2.910139560699463,185760.0
,150.03669333457947,,1727201196.8679793,0.06583333333333333,,,,,,80,2.898061990737915,188160.0
,151.86275482177734,,1727201198.6940408,0.06916666666666667,,,,,,81,2.906444549560547,190560.0
,153.5758240222931,,1727201200.40711,0.07125,,,,,,82,2.931658983230591,192960.0
,155.2909836769104,,1727201202.1222696,0.06416666666666666,,,,,,83,2.92225980758667,195360.0
,157.10460329055786,,1727201203.9358892,0.07583333333333334,,,,,,84,2.9072282314300537,197760.0
,158.81384205818176,,1727201205.645128,0.07458333333333333,,,,,,85,2.876908779144287,200160.0
,160.52535772323608,,1727201207.3566437,0.06791666666666667,,,,,,86,2.91586971282959,202560.0
,162.2324411869049,,1727201209.0637271,0.07666666666666666,,,,,,87,2.9141242504119873,204960.0
,163.93371295928955,,1727201210.764999,0.06041666666666667,,,,,,88,2.889411211013794,207360.0
,165.63631629943848,,1727201212.4676023,0.0675,,,,,,89,2.879683494567871,209760.0
,167.33272290229797,,1727201214.1640089,0.0675,,,,,,90,2.878544569015503,212160.0
,169.03773307800293,,1727201215.869019,0.06916666666666667,,,,,,91,2.8937227725982666,214560.0
,170.7434003353119,,1727201217.5746863,0.06416666666666666,,,,,,92,2.877692461013794,216960.0
,172.46043491363525,,1727201219.2917209,0.07166666666666667,,,,,,93,2.9033257961273193,219360.0
,174.16038274765015,,1727201220.9916687,0.0625,,,,,,94,2.886507272720337,221760.0
,175.8616178035736,,1727201222.6929038,0.06208333333333333,,,,,,95,2.896153211593628,224160.0
,177.5690507888794,,1727201224.4003367,0.06666666666666667,,,,,,96,2.916001081466675,226560.0
,179.27540159225464,,1727201226.1066875,0.07083333333333333,,,,,,97,2.904998540878296,228960.0
,180.98087310791016,,1727201227.812159,0.07541666666666667,,,,,,98,2.893857479095459,231360.0
,182.68473386764526,,1727201229.5160198,0.057916666666666665,,,,,,99,2.8869709968566895,233760.0
,184.3809690475464,,1727201231.212255,0.07583333333333334,,,,,,100,2.8950161933898926,236160.0
,186.18989539146423,,1727201233.0211813,0.06583333333333333,,,,,,101,2.9012954235076904,238560.0
,187.8936550617218,,1727201234.724941,0.06458333333333334,,,,,,102,2.873760461807251,240960.0
,189.59559297561646,,1727201236.426879,0.06541666666666666,,,,,,103,2.8932363986968994,243360.0
,191.2928490638733,,1727201238.124135,0.07291666666666667,,,,,,104,2.8630411624908447,245760.0
,192.99351358413696,,1727201239.8247995,0.07041666666666667,,,,,,105,2.891371250152588,248160.0
,194.6876163482666,,1727201241.5189023,0.06833333333333333,,,,,,106,2.907480001449585,250560.0
,196.3879909515381,,1727201243.219277,0.07166666666666667,,,,,,107,2.8906993865966797,252960.0
,198.08694171905518,,1727201244.9182277,0.07291666666666667,,,,,,108,2.890810251235962,255360.0
,199.38865113258362,,1727201246.219937,0.0744047619047619,,,,,,109,2.9232656955718994,257040.0
,199.9235816001892,,1727201246.7548676,0.0684873949579832,,,3.0,,,110,2.9000619112276564,
2.864537239074707,204.99504494667053,,1727201251.826331,,0.075,,,,,111,,173760.0
2.8364930152893066,206.13618206977844,,1727201252.967468,,0.07625,,,,,112,,176160.0
2.845655679702759,207.27833104133606,,1727201254.109617,,0.06541666666666666,,,,,113,,178560.0
2.827733039855957,208.40869903564453,,1727201255.239985,,0.075,,,,,114,,180960.0
2.8326241970062256,209.54786586761475,,1727201256.3791518,,0.06583333333333333,,,,,115,,183360.0
2.8838915824890137,210.6784770488739,,1727201257.509763,,0.08208333333333333,,,,,116,,185760.0
2.8505496978759766,211.8120460510254,,1727201258.643332,,0.0675,,,,,117,,188160.0
2.83783221244812,212.94323110580444,,1727201259.774517,,0.07125,,,,,118,,190560.0
2.9007463455200195,214.02159571647644,,1727201260.8528817,,0.08194506978838362,,,,,119,,192781.0
2.8529441961804265,214.51216006278992,,1727201261.343446,,0.07329256337239158,,3.0,,,120,,
,219.64932584762573,0.0,1727201266.4806118,,,,,2.847519636154175,,121,,173760.0
,220.9194507598877,0.0,1727201267.7507367,,,,,2.8442792892456055,,122,,176160.0
,222.21678066253662,0.0004166666666666667,1727201269.0480666,,,,,2.8450510501861572,,123,,178560.0
,223.48483276367188,0.0004166666666666667,1727201270.3161187,,,,,2.843853235244751,,124,,180960.0
,224.77074241638184,0.00125,1727201271.6020284,,,,,2.844146728515625,,125,,183360.0
,226.0321192741394,0.0008333333333333334,1727201272.8634052,,,,,2.8479864597320557,,126,,185760.0
,227.1776521205902,0.0004166666666666667,1727201274.008938,,,,,2.8454411029815674,,127,,188160.0
,228.31674480438232,0.0,1727201275.1480308,,,,,2.845398426055908,,128,,190560.0
,229.46045231819153,0.0,1727201276.2917383,,,,,2.845319986343384,,129,,192960.0
,230.59666299819946,0.0,1727201277.427949,,,,,2.843806266784668,,130,,195360.0
,231.73553776741028,0.0008333333333333334,1727201278.5668237,,,,,2.8464834690093994,,131,,197760.0
,232.8726418018341,0.0004166666666666667,1727201279.7039278,,,,,2.8464574813842773,,132,,200160.0
,234.01174759864807,0.0,1727201280.8430336,,,,,2.8499596118927,,133,,202560.0
,235.1570267677307,0.0004166666666666667,1727201281.9883127,,,,,2.8474509716033936,,134,,204960.0
,236.29230308532715,0.0004166666666666667,1727201283.123589,,,,,2.84403920173645,,135,,207360.0
,237.4254949092865,0.0,1727201284.2567809,,,,,2.848249912261963,,136,,209760.0
,238.5536754131317,0.0,1727201285.3849614,,,,,2.842186212539673,,137,,212160.0
,239.68428802490234,0.0004166666666666667,1727201286.515574,,,,,2.847102165222168,,138,,214560.0
,240.98733687400818,0.0004166666666666667,1727201287.8186228,,,,,2.8445487022399902,,139,,216960.0
,242.1116020679474,0.0,1727201288.942888,,,,,2.8454036712646484,,140,,219360.0
,243.2406063079834,0.0004166666666666667,1727201290.0718923,,,,,2.846633195877075,,141,,221760.0
,244.38630485534668,0.0,1727201291.2175908,,,,,2.8472485542297363,,142,,224160.0
,245.5306258201599,0.0,1727201292.3619118,,,,,2.845475435256958,,143,,226560.0
,246.67404413223267,0.0,1727201293.50533,,,,,2.8449437618255615,,144,,228960.0
,247.81862139701843,0.0004166666666666667,1727201294.6499074,,,,,2.8467905521392822,,145,,231360.0
,248.9568932056427,0.0,1727201295.7881792,,,,,2.8472743034362793,,146,,233760.0
,250.0953860282898,0.0004166666666666667,1727201296.926672,,,,,2.8425300121307373,,147,,236160.0
,251.2323076725006,0.0004166666666666667,1727201298.0635936,,,,,2.846499443054199,,148,,238560.0
,252.36636114120483,0.0,1727201299.197647,,,,,2.845524549484253,,149,,240960.0
,253.50495028495789,0.0,1727201300.3362362,,,,,2.8457400798797607,,150,,243360.0
,254.64430451393127,0.0004166666666666667,1727201301.4755905,,,,,2.846621513366699,,151,,245760.0
,255.77991580963135,0.0,1727201302.6112018,,,,,2.8466362953186035,,152,,248160.0
,256.91539216041565,0.0,1727201303.746678,,,,,2.843290090560913,,153,,250560.0
,258.0428771972656,0.0,1727201304.8741632,,,,,2.8469738960266113,,154,,252960.0
,259.171391248703,0.0004166666666666667,1727201306.0026772,,,,,2.8463239669799805,,155,,255360.0
,260.3018305301666,0.0,1727201307.1331165,,,,,2.847130060195923,,156,,257760.0
,261.43608379364014,0.0004166666666666667,1727201308.2673697,,,,,2.843963384628296,,157,,260160.0
,262.5711941719055,0.0,1727201309.4024801,,,,,2.8448636531829834,,158,,262560.0
,263.7084708213806,0.0004166666666666667,1727201310.5397568,,,,,2.8465635776519775,,159,,264960.0
,264.85184597969055,0.0004166666666666667,1727201311.683132,,,,,2.845625638961792,,160,,267360.0
,265.9953169822693,0.0,1727201312.826603,,,,,2.845831871032715,,161,,269760.0
,267.1413993835449,0.0016666666666666668,1727201313.9726853,,,,,2.8448634147644043,,162,,272160.0
,268.27961683273315,0.0,1727201315.1109028,,,,,2.848146677017212,,163,,274560.0
,269.41431879997253,0.0008333333333333334,1727201316.2456048,,,,,2.8465166091918945,,164,,276960.0
,270.54860496520996,0.0,1727201317.379891,,,,,2.8453493118286133,,165,,279360.0
,271.6918451786041,0.0,1727201318.5231311,,,,,2.843998908996582,,166,,281760.0
,272.83341217041016,0.0004166666666666667,1727201319.6646981,,,,,2.8471670150756836,,167,,284160.0
,273.96853041648865,0.0004166666666666667,1727201320.7998164,,,,,2.845005989074707,,168,,286560.0
,275.1057720184326,0.0,1727201321.937058,,,,,2.8462917804718018,,169,,288960.0
,276.2417242527008,0.0,1727201323.0730102,,,,,2.847693681716919,,170,,291360.0
,277.374299287796,0.0,1727201324.2055852,,,,,2.8442399501800537,,171,,293760.0
,278.5049855709076,0.0004166666666666667,1727201325.3362715,,,,,2.8443455696105957,,172,,296160.0
,279.6439793109894,0.0004166666666666667,1727201326.4752653,,,,,2.8439438343048096,,173,,298560.0
,280.78721165657043,0.0,1727201327.6184976,,,,,2.8469419479370117,,174,,300960.0
,281.928426027298,0.0,1727201328.759712,,,,,2.847959518432617,,175,,303360.0
,283.0706036090851,0.0008333333333333334,1727201329.9018896,,,,,2.84440016746521,,176,,305760.0
,284.21199321746826,0.0008333333333333334,1727201331.0432792,,,,,2.8484504222869873,,177,,308160.0
,285.3581600189209,0.0008333333333333334,1727201332.189446,,,,,2.8434038162231445,,178,,310560.0
,286.49490213394165,0.0008333333333333334,1727201333.326188,,,,,2.8453691005706787,,179,,312960.0
,287.6287064552307,0.0,1727201334.4599924,,,,,2.846791982650757,,180,,315360.0
,288.75918555259705,0.0004166666666666667,1727201335.5904715,,,,,2.84574818611145,,181,,317760.0
,289.9034888744354,0.0004166666666666667,1727201336.7347748,,,,,2.848226547241211,,182,,320160.0
,291.04836201667786,0.0008333333333333334,1727201337.879648,,,,,2.8451056480407715,,183,,322560.0
,292.1821074485779,0.0004166666666666667,1727201339.0133934,,,,,2.8463685512542725,,184,,324960.0
,293.3180844783783,0.0,1727201340.1493704,,,,,2.8447744846343994,,185,,327360.0
,294.4473662376404,0.0,1727201341.2786522,,,,,2.846493721008301,,186,,329760.0
,295.58302068710327,0.0,1727201342.4143066,,,,,2.844627857208252,,187,,332160.0
,296.7210342884064,0.0,1727201343.5523202,,,,,2.846486806869507,,188,,334560.0
,297.8575065135956,0.0,1727201344.6887925,,,,,2.848142147064209,,189,,336960.0
,298.9934871196747,0.0004166666666666667,1727201345.824773,,,,,2.8449676036834717,,190,,339360.0
,300.1287729740143,0.0008333333333333334,1727201346.960059,,,,,2.8444082736968994,,191,,341760.0
,301.2562851905823,0.0004166666666666667,1727201348.0875711,,,,,2.8465845584869385,,192,,344160.0
,302.39074540138245,0.0008333333333333334,1727201349.2220314,,,,,2.843001127243042,,193,,346560.0
,303.52418661117554,0.0,1727201350.3554726,,,,,2.8458871841430664,,194,,348960.0
,304.6477084159851,0.0,1727201351.4789944,,,,,2.8451895713806152,,195,,351360.0
,305.7657437324524,0.0004166666666666667,1727201352.5970297,,,,,2.847529411315918,,196,,353760.0
,306.8858947753906,0.00125,1727201353.7171807,,,,,2.8462820053100586,,197,,356160.0
,308.0148606300354,0.0,1727201354.8461466,,,,,2.8433332443237305,,198,,358560.0
,309.1470396518707,0.0004166666666666667,1727201355.9783256,,,,,2.846980333328247,,199,,360960.0
,310.403924703598,0.0,1727201357.2352107,,,,,2.8461837768554688,,200,,363360.0
,311.52373480796814,0.0004166666666666667,1727201358.3550208,,,,,2.8469808101654053,,201,,365760.0
,312.64748764038086,0.0004166666666666667,1727201359.4787736,,,,,2.8448023796081543,,202,,368160.0
,313.76970863342285,0.0004166666666666667,1727201360.6009946,,,,,2.844841480255127,,203,,370560.0
,314.89644026756287,0.0,1727201361.7277262,,,,,2.844914436340332,,204,,372960.0
,316.02683305740356,0.0004166666666666667,1727201362.858119,,,,,2.848506212234497,,205,,375360.0
,316.5675654411316,0.00030392156862745097,1727201363.3988514,,,,3.0,2.845816629073199,,206,,
,321.7044014930725,,1727201368.5356874,,,3.0333261489868164,,,0.06583333333333333,207,,173760.0
,322.8696463108063,,1727201369.7009323,,,2.9928345680236816,,,0.06541666666666666,208,,176160.0
,324.05528688430786,,1727201370.8865728,,,3.035738945007324,,,0.07458333333333333,209,,178560.0
,325.19974732398987,,1727201372.0310333,,,3.080073595046997,,,0.06,210,,180960.0
,326.41503381729126,,1727201373.2463198,,,2.9320356845855713,,,0.0575,211,,183360.0
,327.6311664581299,,1727201374.4624524,,,3.0216941833496094,,,0.06333333333333334,212,,185760.0
,328.84358167648315,,1727201375.6748676,,,2.9447853565216064,,,0.07541666666666667,213,,188160.0
,329.99008798599243,,1727201376.821374,,,2.9855973720550537,,,0.07083333333333333,214,,190560.0
,331.12683606147766,,1727201377.958122,,,3.016582727432251,,,0.04708333333333333,215,,192960.0
,332.2631721496582,,1727201379.094458,,,2.9434056282043457,,,0.05458333333333333,216,,195360.0
,333.41146993637085,,1727201380.242756,,,3.000232458114624,,,0.06458333333333334,217,,197760.0
,334.5475425720215,,1727201381.3788285,,,3.021913766860962,,,0.075,218,,200160.0
,335.6841354370117,,1727201382.5154214,,,3.0263671875,,,0.06375,219,,202560.0
,336.8231019973755,,1727201383.654388,,,2.9902074337005615,,,0.07083333333333333,220,,204960.0
,337.96087312698364,,1727201384.792159,,,2.974748134613037,,,0.06541666666666666,221,,207360.0
,339.0947690010071,,1727201385.926055,,,3.013808012008667,,,0.059166666666666666,222,,209760.0
,340.2243070602417,,1727201387.055593,,,2.9985029697418213,,,0.059166666666666666,223,,212160.0
,341.3623583316803,,1727201388.1936443,,,3.0169692039489746,,,0.06791666666666667,224,,214560.0
,342.4983549118042,,1727201389.3296409,,,2.9652035236358643,,,0.059583333333333335,225,,216960.0
,343.62427854537964,,1727201390.4555645,,,3.1054999828338623,,,0.06416666666666666,226,,219360.0
,344.758647441864,,1727201391.5899334,,,3.0283122062683105,,,0.06041666666666667,227,,221760.0
,345.90018248558044,,1727201392.7314684,,,3.0373401641845703,,,0.06708333333333333,228,,224160.0
,347.04354596138,,1727201393.874832,,,3.0062100887298584,,,0.06458333333333334,229,,226560.0
,348.187673330307,,1727201395.0189593,,,2.981928825378418,,,0.06333333333333334,230,,228960.0
,349.3228979110718,,1727201396.1541839,,,2.9804604053497314,,,0.06625,231,,231360.0
,350.4601812362671,,1727201397.2914672,,,3.0150625705718994,,,0.05875,232,,233760.0
,351.59214210510254,,1727201398.423428,,,3.041520357131958,,,0.06,233,,236160.0
,352.71817660331726,,1727201399.5494626,,,3.039186477661133,,,0.06625,234,,238560.0
,353.83361768722534,,1727201400.6649036,,,2.9502365589141846,,,0.0725,235,,240960.0
,354.95221161842346,,1727201401.7834976,,,3.0029122829437256,,,0.05625,236,,243360.0
,356.0759036540985,,1727201402.9071896,,,2.978386878967285,,,0.06791666666666667,237,,245760.0
,357.1923997402191,,1727201404.0236857,,,3.0337276458740234,,,0.058333333333333334,238,,248160.0
,358.31956124305725,,1727201405.1508472,,,3.0219550132751465,,,0.06625,239,,250560.0
,359.45128631591797,,1727201406.2825723,,,2.9690182209014893,,,0.06333333333333334,240,,252960.0
,360.57659101486206,,1727201407.407877,,,2.962012767791748,,,0.06166666666666667,241,,255360.0
,361.69375705718994,,1727201408.525043,,,3.0061070919036865,,,0.05708333333333333,242,,257760.0
,362.8207724094391,,1727201409.6520584,,,2.9880361557006836,,,0.0625,243,,260160.0
,363.95175886154175,,1727201410.7830448,,,3.011070966720581,,,0.06458333333333334,244,,262560.0
,365.0837218761444,,1727201411.9150078,,,3.015087127685547,,,0.07,245,,264960.0
,366.2238690853119,,1727201413.055155,,,2.9668684005737305,,,0.05875,246,,267360.0
,367.35288667678833,,1727201414.1841726,,,3.0541887283325195,,,0.07041666666666667,247,,269760.0
,368.4753255844116,,1727201415.3066115,,,2.989379644393921,,,0.06166666666666667,248,,272160.0
,369.23383021354675,,1727201416.0651162,,,2.998330593109131,,,0.06333333333333334,249,,273360.0
,369.7739591598511,,1727201416.605245,,,3.0041811943054197,3.0,,0.06385294117647058,250,,
,375.5215058326721,,1727201422.3527918,0.07,,,,,,251,2.8732612133026123,259440.0
,377.28211879730225,,1727201424.1134048,0.07,,,,,,252,2.880366325378418,261840.0
,378.9937994480133,,1727201425.8250854,0.06916666666666667,,,,,,253,2.8603932857513428,264240.0
,380.72525811195374,,1727201427.556544,0.07125,,,,,,254,2.8720295429229736,266640.0
,382.43594241142273,,1727201429.2672284,0.07208333333333333,,,,,,255,2.8882243633270264,269040.0
,384.1518840789795,,1727201430.98317,0.07333333333333333,,,,,,256,2.8786542415618896,271440.0
,385.8632206916809,,1727201432.6945066,0.06583333333333333,,,,,,257,2.8863911628723145,273840.0
,387.5770788192749,,1727201434.4083648,0.06833333333333333,,,,,,258,2.860476016998291,276240.0
,389.44867610931396,,1727201436.279962,0.0625,,,,,,259,2.8762741088867188,278640.0
,391.1505968570709,,1727201437.9818828,0.07291666666666667,,,,,,260,2.888514518737793,281040.0
,392.8594968318939,,1727201439.6907828,0.06208333333333333,,,,,,261,2.881190299987793,283440.0
,394.5662760734558,,1727201441.397562,0.0725,,,,,,262,2.8591816425323486,285840.0
,396.26897072792053,,1727201443.1002567,0.059583333333333335,,,,,,263,2.8539769649505615,288240.0
,397.9836962223053,,1727201444.8149822,0.07125,,,,,,264,2.8738651275634766,290640.0
,399.6919867992401,,1727201446.5232728,0.07458333333333333,,,,,,265,2.907546281814575,293040.0
,401.3916642665863,,1727201448.2229502,0.0775,,,,,,266,2.8604133129119873,295440.0
,403.0933766365051,,1727201449.9246626,0.06625,,,,,,267,2.901172399520874,297840.0
,404.8049068450928,,1727201451.6361928,0.07041666666666667,,,,,,268,2.8651716709136963,300240.0
,406.51041197776794,,1727201453.341698,0.07375,,,,,,269,2.879081964492798,302640.0
,408.2286252975464,,1727201455.0599113,0.07333333333333333,,,,,,270,2.8936097621917725,305040.0
,409.9382140636444,,1727201456.7695,0.07125,,,,,,271,2.893557548522949,307440.0
,411.6441869735718,,1727201458.475473,0.06541666666666666,,,,,,272,2.9078197479248047,309840.0
,413.34889459609985,,1727201460.1801805,0.07166666666666667,,,,,,273,2.885429859161377,312240.0
,415.05023550987244,,1727201461.8815215,0.07208333333333333,,,,,,274,2.8530478477478027,314640.0
,416.7573091983795,,1727201463.5885952,0.06916666666666667,,,,,,275,2.88004994392395,317040.0
,418.45739126205444,,1727201465.2886772,0.06,,,,,,276,2.878345251083374,319440.0
,420.1555118560791,,1727201466.9867978,0.07291666666666667,,,,,,277,2.8959689140319824,321840.0
,421.850501537323,,1727201468.6817875,0.06625,,,,,,278,2.8740053176879883,324240.0
,423.550669670105,,1727201470.3819556,0.07,,,,,,279,2.872749090194702,326640.0
,425.25039887428284,,1727201472.0816848,0.07208333333333333,,,,,,280,2.8780081272125244,329040.0
,426.9451656341553,,1727201473.7764516,0.07416666666666667,,,,,,281,2.8821918964385986,331440.0
,428.6429650783539,,1727201475.474251,0.07583333333333334,,,,,,282,2.9053778648376465,333840.0
,430.3396804332733,,1727201477.1709664,0.08041666666666666,,,,,,283,2.877314805984497,336240.0
,432.04712557792664,,1727201478.8784115,0.06708333333333333,,,,,,284,2.8817086219787598,338640.0
,433.7487349510193,,1727201480.580021,0.07208333333333333,,,,,,285,2.8784854412078857,341040.0
,435.0486526489258,,1727201481.8799386,0.06488095238095239,,,,,,286,2.860414981842041,342720.0
,435.6083540916443,,1727201482.43964,0.07009803921568628,,,4.0,,,287,2.8791637247016117,
,440.90625524520874,,1727201487.7375412,0.06833333333333333,,,,,,288,2.874225378036499,345120.0
,442.6843330860138,,1727201489.515619,0.06958333333333333,,,,,,289,2.8698794841766357,347520.0
,444.4077978134155,,1727201491.2390838,0.07083333333333333,,,,,,290,2.8676819801330566,349920.0
,446.1457757949829,,1727201492.9770617,0.06708333333333333,,,,,,291,2.8931660652160645,352320.0
,447.8735501766205,,1727201494.7048361,0.07291666666666667,,,,,,292,2.8601248264312744,354720.0
,449.59651708602905,,1727201496.427803,0.07583333333333334,,,,,,293,2.8742339611053467,357120.0
,451.3144166469574,,1727201498.1457026,0.07458333333333333,,,,,,294,2.887511730194092,359520.0
