epoch,valid_noise_accuracy,records,train_accuracy,valid_atom_accuracy,valid_atom_loss,valid_noise_loss,_step,_timestamp,valid_loss,_runtime,train_loss,valid_accuracy
,,91000.0,0.05828571428571429,,,,26,1725425749.1174877,,577.5563716888428,3.0556066036224365,
,,94500.0,0.062285714285714285,,,,27,1725425751.3334124,,579.7722964286804,3.036320686340332,
,,98000.0,0.06314285714285714,,,,28,1725425753.5698605,,582.0087444782257,3.0572421550750732,
,,101500.0,0.06514285714285714,,,,29,1725425755.8202357,,584.2591197490692,3.037891387939453,
,,105000.0,0.06257142857142857,,,,30,1725425758.0724583,,586.5113422870636,3.0465967655181885,
,,108500.0,0.05914285714285714,,,,31,1725425760.2974155,,588.7362995147705,3.0168426036834717,
,,112000.0,0.06628571428571428,,,,32,1725425762.40236,,590.8412439823151,3.04890775680542,
,,115500.0,0.064,,,,33,1725425764.3135276,,592.7524116039276,3.0386507511138916,
,,119000.0,0.06628571428571428,,,,34,1725425766.5118325,,594.9507164955139,3.0389840602874756,
,,122500.0,0.06257142857142857,,,,35,1725425768.7539954,,597.1928794384003,3.03743052482605,
,,126000.0,0.057428571428571426,,,,36,1725425770.6473582,,599.0862421989441,3.0391509532928467,
,,129500.0,0.056857142857142856,,,,37,1725425772.8389468,,601.2778308391571,3.0429115295410156,
,,133000.0,0.06657142857142857,,,,38,1725425774.800656,,603.2395401000977,3.0171422958374023,
,,136500.0,0.05942857142857143,,,,39,1725425776.8807912,,605.3196752071381,3.0143141746520996,
,,140000.0,0.064,,,,40,1725425779.0918105,,607.5306944847107,3.039736270904541,
,,143500.0,0.06457142857142857,,,,41,1725425781.3267999,,609.765683889389,3.0310750007629395,
,,147000.0,0.06428571428571428,,,,42,1725425783.5178046,,611.9566886425018,3.0310401916503906,
,,150500.0,0.06314285714285714,,,,43,1725425785.644274,,614.0831580162048,3.0258917808532715,
,,154000.0,0.06571428571428571,,,,44,1725425787.8152964,,616.254180431366,3.0278267860412598,
,,157500.0,0.07228571428571429,,,,45,1725425790.033417,,618.4723010063171,3.010939121246338,
,,161000.0,0.06085714285714286,,,,46,1725425792.1667821,,620.6056661605835,3.015381097793579,
,,164500.0,0.07171428571428572,,,,47,1725425794.6310012,,623.0698852539062,3.021974802017212,
,,168000.0,0.06942857142857142,,,,48,1725425796.72735,,625.1662340164185,3.0313103199005127,
,,171500.0,0.06085714285714286,,,,49,1725425799.0832853,,627.5221693515778,3.030884027481079,
,,175000.0,0.06628571428571428,,,,50,1725425801.27982,,629.7187039852142,3.0048742294311523,
,,178500.0,0.06457142857142857,,,,51,1725425803.4380612,,631.8769452571869,3.030120611190796,
,,182000.0,0.06942857142857142,,,,52,1725425805.660888,,634.099771976471,3.0171871185302734,
,,185500.0,0.06371428571428571,,,,53,1725425807.8955123,,636.3343963623047,2.9991345405578613,
,,189000.0,0.062285714285714285,,,,54,1725425810.077889,,638.5167729854584,3.01151442527771,
,,192500.0,0.06371428571428571,,,,55,1725425812.2533567,,640.6922407150269,3.0291264057159424,
,,196000.0,0.06542857142857143,,,,56,1725425814.4628155,,642.9016995429993,3.0131850242614746,
,,199500.0,0.066,,,,57,1725425816.692389,,645.1312730312347,3.001509428024292,
,,203000.0,0.072,,,,58,1725425818.945965,,647.3848490715027,2.993013620376587,
,,206500.0,0.058,,,,59,1725425821.244209,,649.6830930709839,3.029055595397949,
,,210000.0,0.07428571428571429,,,,60,1725425823.1956081,,651.6344921588898,3.004575252532959,
,,213500.0,0.06571428571428571,,,,61,1725425825.4080722,,653.8469562530518,3.0182743072509766,
,,217000.0,0.06714285714285714,,,,62,1725425827.485933,,655.9248170852661,3.0222344398498535,
,,220500.0,0.06428571428571428,,,,63,1725425829.4507916,,657.889675617218,3.003002405166626,
,,224000.0,0.061714285714285715,,,,64,1725425831.6987138,,660.1375977993011,3.0160627365112305,
,,227500.0,0.06428571428571428,,,,65,1725425833.9267392,,662.3656232357025,3.0085058212280273,
,,231000.0,0.07057142857142858,,,,66,1725425836.3288014,,664.7676854133606,2.993396759033203,
,,234500.0,0.05914285714285714,,,,67,1725425838.5748203,,667.0137042999268,3.031129837036133,
,,238000.0,0.05885714285714286,,,,68,1725425840.779891,,669.2187750339508,2.992342472076416,
,,241500.0,0.07085714285714285,,,,69,1725425842.995496,,671.4343800544739,3.0051395893096924,
,,245000.0,0.06457142857142857,,,,70,1725425845.1969767,,673.6358606815338,3.0073513984680176,
,,248500.0,0.058,,,,71,1725425847.4197612,,675.8586452007294,2.989924430847168,
,,252000.0,0.061714285714285715,,,,72,1725425849.6097748,,678.0486588478088,2.9839823246002197,
,,255500.0,0.061714285714285715,,,,73,1725425851.7220128,,680.1608967781067,3.015329122543335,
,,259000.0,0.06457142857142857,,,,74,1725425853.743572,,682.1824560165405,2.9983649253845215,
,,262500.0,0.056,,,,75,1725425855.6516867,,684.0905706882477,3.0199029445648193,
,,266000.0,0.061142857142857145,,,,76,1725425857.8558643,,686.2947483062744,2.9934659004211426,
,,269500.0,0.06885714285714285,,,,77,1725425859.8097463,,688.2486302852631,2.990290641784668,
,,273000.0,0.06028571428571428,,,,78,1725425862.010238,,690.4491219520569,2.9899230003356934,
,,276500.0,0.06542857142857143,,,,79,1725425864.1086369,,692.5475208759308,3.004021644592285,
,,280000.0,0.054857142857142854,,,,80,1725425866.3404665,,694.7793505191803,3.013963460922241,
,,283500.0,0.05971428571428571,,,,81,1725425868.565917,,697.0048010349274,2.999305486679077,
,,3600.0,0.058888888888888886,,,,82,1725426054.4855158,,756.0163888931274,3.1165804862976074,
,,7200.0,0.06472222222222222,,,,83,1725426059.7571607,,761.2880337238312,3.1154186725616455,
,,10800.0,0.06305555555555556,,,,84,1725426064.0650883,,765.5959613323212,3.1211659908294678,
,,14400.0,0.056666666666666664,,,,85,1725426066.3855317,,767.9164047241211,3.0978922843933105,
,,18000.0,0.06416666666666666,,,,86,1725426068.5583909,,770.0892639160156,3.1054768562316895,
,,21600.0,0.05638888888888889,,,,87,1725426070.6011245,,772.1319975852966,3.104668617248535,
,,25200.0,0.057777777777777775,,,,88,1725426072.6732461,,774.2041192054749,3.091146469116211,
,,28800.0,0.06305555555555556,,,,89,1725426075.312532,,776.843405008316,3.083556890487671,
,,32400.0,0.058333333333333334,,,,90,1725426077.386266,,778.9171390533447,3.0791091918945312,
,,36000.0,0.0625,,,,91,1725426080.1269417,,781.6578147411346,3.066969394683838,
,,39600.0,0.0661111111111111,,,,92,1725426087.6080794,,789.1389524936676,3.078106164932251,
,,43200.0,0.058333333333333334,,,,93,1725426089.6429722,,791.1738452911377,3.1018197536468506,
,,46800.0,0.05694444444444444,,,,94,1725426091.9945614,,793.5254344940186,3.084336757659912,
,,50400.0,0.058333333333333334,,,,95,1725426094.2087464,,795.7396194934845,3.087862730026245,
,,54000.0,0.06027777777777778,,,,96,1725426097.1874363,,798.7183094024658,3.0836615562438965,
,,57600.0,0.06583333333333333,,,,97,1725426103.8702042,,805.4010772705078,3.1019740104675293,
,,61200.0,0.0675,,,,98,1725426106.7452328,,808.2761058807373,3.068908929824829,
,,64800.0,0.05638888888888889,,,,99,1725426109.5813558,,811.1122288703918,3.08062481880188,
,,68400.0,0.06055555555555556,,,,100,1725426112.3271122,,813.8579852581024,3.08349609375,
,,72000.0,0.0661111111111111,,,,101,1725426115.3042312,,816.835104227066,3.0692808628082275,
,,75600.0,0.059722222222222225,,,,102,1725426118.5582352,,820.0891082286835,3.074005603790283,
,,79200.0,0.06194444444444445,,,,103,1725426121.8668532,,823.3977262973785,3.0474884510040283,
,,82800.0,0.06166666666666667,,,,104,1725426127.0668314,,828.597704410553,3.072575092315674,
,,86400.0,0.05638888888888889,,,,105,1725426130.6610081,,832.1918811798096,3.0648984909057617,
,,90000.0,0.06416666666666666,,,,106,1725426132.9854186,,834.5162916183472,3.068288803100586,
,,3600.0,0.055,,,,107,1725426284.544426,,865.8644390106201,3.110726833343506,
,,7200.0,0.06027777777777778,,,,108,1725426288.925153,,870.2451660633087,3.103731870651245,
,,10800.0,0.05722222222222222,,,,109,1725426293.3634167,,874.6834297180176,3.111281394958496,
,,14400.0,0.06444444444444444,,,,110,1725426295.3533401,,876.6733531951904,3.0936691761016846,
,,18000.0,0.0625,,,,111,1725426297.3455913,,878.665604352951,3.0899157524108887,
,,21600.0,0.058611111111111114,,,,112,1725426299.3368678,,880.6568808555603,3.0872862339019775,
,,25200.0,0.06138888888888889,,,,113,1725426301.4239836,,882.7439966201782,3.0905206203460693,
,,28800.0,0.05388888888888889,,,,114,1725426303.4612422,,884.7812552452087,3.0949981212615967,
,,32400.0,0.06111111111111111,,,,115,1725426305.505363,,886.825376033783,3.057399272918701,
,,36000.0,0.06333333333333334,,,,116,1725426307.4866636,,888.8066766262054,3.07405161857605,
,,39600.0,0.05638888888888889,,,,117,1725426309.4627404,,890.7827534675598,3.103864908218384,
,,43200.0,0.06194444444444445,,,,118,1725426311.4605017,,892.780514717102,3.070685863494873,
,,46800.0,0.06055555555555556,,,,119,1725426313.4042244,,894.7242374420166,3.0707149505615234,
,,50400.0,0.06027777777777778,,,,120,1725426315.3025277,,896.6225407123566,3.0658645629882812,
,,54000.0,0.05611111111111111,,,,121,1725426317.1980677,,898.5180807113647,3.0710437297821045,
,,57600.0,0.06027777777777778,,,,122,1725426319.080056,,900.4000689983368,3.0502943992614746,
,,61200.0,0.06277777777777778,,,,123,1725426320.9942384,,902.3142514228821,3.04201340675354,
,,64800.0,0.06222222222222222,,,,124,1725426322.90688,,904.2268929481506,3.0607187747955322,
,,68400.0,0.06777777777777778,,,,125,1725426324.797299,,906.1173119544983,3.073490619659424,
,,72000.0,0.05472222222222222,,,,126,1725426326.6975336,,908.0175466537476,3.0514841079711914,
,,75600.0,0.060833333333333336,,,,127,1725426328.5850575,,909.9050705432892,3.0550708770751953,
,,79200.0,0.06861111111111111,,,,128,1725426330.4500618,,911.7700748443604,3.0492351055145264,
,,82800.0,0.06,,,,129,1725426332.3315547,,913.651567697525,3.0399694442749023,
,,86400.0,0.06416666666666666,,,,130,1725426334.201354,,915.5213670730591,3.0657618045806885,
,,90000.0,0.0575,,,,131,1725426336.1024487,,917.4224617481232,3.057676076889038,
,,93600.0,0.06388888888888888,,,,132,1725426337.955652,,919.2756650447845,3.045464515686035,
,,97200.0,0.05694444444444444,,,,133,1725426339.8927245,,921.2127375602722,3.041823148727417,
,,100800.0,0.059166666666666666,,,,134,1725426341.7866964,,923.1067094802856,3.069554090499878,
,,104400.0,0.06583333333333333,,,,135,1725426343.71164,,925.0316529273987,3.0404186248779297,
,,108000.0,0.057777777777777775,,,,136,1725426345.608166,,926.92817902565,3.0498898029327393,
,,111600.0,0.05638888888888889,,,,137,1725426347.4924,,928.8124129772186,3.049823522567749,
,,115200.0,0.0675,,,,138,1725426349.363292,,930.6833050251007,3.0293188095092773,
,,118800.0,0.06333333333333334,,,,139,1725426351.2200406,,932.5400536060333,3.044982671737671,
,,122400.0,0.06305555555555556,,,,140,1725426353.0784936,,934.3985066413879,3.040328025817871,
,,126000.0,0.0725,,,,141,1725426354.929603,,936.2496161460876,3.0389904975891113,
,,129600.0,0.06027777777777778,,,,142,1725426356.743604,,938.0636169910431,3.0374553203582764,
,,133200.0,0.05527777777777778,,,,143,1725426358.531049,,939.8510620594025,3.0398619174957275,
,,136800.0,0.0625,,,,144,1725426360.3222127,,941.6422257423401,3.0447537899017334,
,,140400.0,0.05527777777777778,,,,145,1725426362.1304228,,943.4504358768463,3.032104253768921,
,,144000.0,0.05694444444444444,,,,146,1725426363.9194837,,945.2394967079163,3.0464248657226562,
,,147600.0,0.060833333333333336,,,,147,1725426365.7069345,,947.0269474983215,3.0262298583984375,
,,151200.0,0.058333333333333334,,,,148,1725426367.4971461,,948.8171591758728,3.0422496795654297,
,,154800.0,0.07027777777777777,,,,149,1725426369.2741878,,950.5942008495331,3.004944086074829,
,,158400.0,0.06055555555555556,,,,150,1725426371.0648005,,952.3848135471344,3.037782907485962,
,,162000.0,0.05638888888888889,,,,151,1725426372.8620894,,954.1821024417877,3.0328478813171387,
,,165600.0,0.065,,,,152,1725426374.7042675,,956.0242805480957,3.0213375091552734,
,,169200.0,0.06416666666666666,,,,153,1725426376.5367398,,957.856752872467,3.009488582611084,
,,172800.0,0.06472222222222222,,,,154,1725426378.4487119,,959.7687249183655,3.0038294792175293,
,,176400.0,0.06138888888888889,,,,155,1725426380.2639098,,961.5839228630066,3.0186641216278076,
,,180000.0,0.05444444444444444,,,,156,1725426382.0795696,,963.3995826244354,3.0189430713653564,
,,183600.0,0.058611111111111114,,,,157,1725426383.924537,,965.2445499897003,3.0297114849090576,
,,187200.0,0.06222222222222222,,,,158,1725426385.794812,,967.1148250102997,3.0189268589019775,
,,190800.0,0.059444444444444446,,,,159,1725426387.6986365,,969.0186495780945,3.0232677459716797,
,,194400.0,0.058888888888888886,,,,160,1725426389.5654016,,970.8854146003723,3.0302023887634277,
,,198000.0,0.06111111111111111,,,,161,1725426391.4204578,,972.7404708862305,3.0289721488952637,
,,201600.0,0.058888888888888886,,,,162,1725426393.2400348,,974.5600478649139,3.022683620452881,
,,205200.0,0.06194444444444445,,,,163,1725426395.0654168,,976.3854298591614,3.0220186710357666,
,,208800.0,0.0575,,,,164,1725426396.9193196,,978.2393326759338,3.028278350830078,
,,212400.0,0.058888888888888886,,,,165,1725426398.751709,,980.0717220306396,3.007899522781372,
,,216000.0,0.06805555555555555,,,,166,1725426400.559673,,981.8796861171722,3.0128214359283447,
,,219600.0,0.058611111111111114,,,,167,1725426402.3099287,,983.629941701889,3.0262129306793213,
,,223200.0,0.0661111111111111,,,,168,1725426404.082701,,985.4027140140533,3.0120739936828613,
,,226800.0,0.06333333333333334,,,,169,1725426405.893246,,987.2132589817047,2.9934375286102295,
,,230400.0,0.06861111111111111,,,,170,1725426407.6786354,,988.9986484050751,2.9857914447784424,
,,234000.0,0.06277777777777778,,,,171,1725426409.4591646,,990.7791776657104,3.0161919593811035,
,,237600.0,0.058333333333333334,,,,172,1725426411.2299163,,992.5499293804169,3.0300750732421875,
,,241200.0,0.06333333333333334,,,,173,1725426413.0007098,,994.3207228183746,2.9803926944732666,
,,244800.0,0.06638888888888889,,,,174,1725426414.7855036,,996.1055166721344,3.005736827850342,
,,248400.0,0.060833333333333336,,,,175,1725426416.5610678,,997.88108086586,2.985374689102173,
,,252000.0,0.058888888888888886,,,,176,1725426418.3734865,,999.6934995651245,3.0192627906799316,
,,255600.0,0.06277777777777778,,,,177,1725426420.1882982,,1001.5083112716675,3.010078191757202,
,,259200.0,0.056666666666666664,,,,178,1725426421.9728026,,1003.2928156852722,3.0138649940490723,
,,262800.0,0.059166666666666666,,,,179,1725426423.7818584,,1005.1018714904785,3.0108680725097656,
,,266400.0,0.0636111111111111,,,,180,1725426425.578562,,1006.8985750675201,2.9859344959259033,
,,270000.0,0.05694444444444444,,,,181,1725426427.4295855,,1008.7495985031128,3.0042531490325928,
,,273600.0,0.06111111111111111,,,,182,1725426429.3019333,,1010.6219463348389,3.0036070346832275,
,,277200.0,0.06138888888888889,,,,183,1725426431.1817296,,1012.5017426013947,3.0015316009521484,
,,280800.0,0.0575,,,,184,1725426433.046466,,1014.3664791584015,2.9906163215637207,
,,284400.0,0.0625,,,,185,1725426434.9250143,,1016.2450273036957,3.005488872528076,
,,288000.0,0.05694444444444444,,,,186,1725426436.7383926,,1018.0584056377411,2.964250326156616,
,,291600.0,0.058611111111111114,,,,187,1725426438.551314,,1019.8713271617889,2.9900331497192383,
,,295200.0,0.06277777777777778,,,,188,1725426440.4151103,,1021.7351233959198,2.991682767868042,
,,298800.0,0.06138888888888889,,,,189,1725426442.2318566,,1023.5518696308136,2.980562448501587,
,,302400.0,0.06833333333333333,,,,190,1725426444.0231867,,1025.3431997299194,2.9911954402923584,
,,306000.0,0.07,,,,191,1725426445.7960181,,1027.1160311698914,2.981745958328247,
,,309600.0,0.05472222222222222,,,,192,1725426447.58349,,1028.9035029411316,2.9982717037200928,
,,313200.0,0.06555555555555556,,,,193,1725426449.4077802,,1030.7277932167053,2.9902892112731934,
,,316800.0,0.059444444444444446,,,,194,1725426451.2025063,,1032.5225193500519,2.9817452430725098,
,,320400.0,0.06222222222222222,,,,195,1725426453.0001562,,1034.320169210434,2.9740371704101562,
,,324000.0,0.06888888888888889,,,,196,1725426454.8260455,,1036.1460585594177,2.973195791244507,
,,327600.0,0.0625,,,,197,1725426456.6019392,,1037.9219522476196,2.980626106262207,
,,331200.0,0.06527777777777778,,,,198,1725426458.3869298,,1039.7069427967072,2.9898722171783447,
,,334800.0,0.05333333333333334,,,,199,1725426460.1940856,,1041.5140986442566,2.9918839931488037,
,,338400.0,0.05472222222222222,,,,200,1725426462.04283,,1043.3628430366516,2.96517276763916,
,,342000.0,0.06444444444444444,,,,201,1725426463.8377078,,1045.1577208042145,2.9995861053466797,
,,345600.0,0.06055555555555556,,,,202,1725426465.598783,,1046.9187960624695,2.976283311843872,
,,349200.0,0.06333333333333334,,,,203,1725426467.389728,,1048.70974111557,2.9890999794006348,
,,352800.0,0.06527777777777778,,,,204,1725426469.1710825,,1050.4910955429077,2.9980618953704834,
,,356400.0,0.07055555555555555,,,,205,1725426471.0106795,,1052.3306925296783,2.988901376724243,
,,360000.0,0.06222222222222222,,,,206,1725426472.8622625,,1054.1822755336761,2.986032485961914,
,,363600.0,0.060833333333333336,,,,207,1725426474.7310424,,1056.051055431366,2.992830514907837,
,,367200.0,0.0575,,,,208,1725426476.5659251,,1057.885938167572,2.994957447052002,
,,370800.0,0.06,,,,209,1725426478.4112515,,1059.731264591217,2.991039514541626,
,,374400.0,0.06666666666666667,,,,210,1725426480.179468,,1061.4994809627533,2.999451160430908,
,,378000.0,0.05638888888888889,,,,211,1725426481.9686651,,1063.2886781692505,2.971104860305786,
,,381600.0,0.07,,,,212,1725426483.8319206,,1065.151933670044,2.963289499282837,
,,385200.0,0.06694444444444445,,,,213,1725426485.6236184,,1066.9436314105988,2.9886531829833984,
,,388800.0,0.065,,,,214,1725426487.4009929,,1068.7210059165955,2.972348690032959,
,,392400.0,0.059444444444444446,,,,215,1725426489.134351,,1070.4543640613556,2.9793145656585693,
,,396000.0,0.0636111111111111,,,,216,1725426490.8845074,,1072.2045204639435,2.961268186569214,
,,399600.0,0.058055555555555555,,,,217,1725426492.7563481,,1074.0763611793518,2.9880244731903076,
,,403200.0,0.06722222222222222,,,,218,1725426494.531439,,1075.8514521121979,2.970977306365967,
,,406800.0,0.0661111111111111,,,,219,1725426496.3121076,,1077.6321206092834,2.962423801422119,
,,410400.0,0.056666666666666664,,,,220,1725426498.0580757,,1079.3780887126923,2.9873459339141846,
,,414000.0,0.06916666666666667,,,,221,1725426499.8179064,,1081.1379194259644,2.9586637020111084,
,,417600.0,0.06194444444444445,,,,222,1725426501.5801868,,1082.9001998901367,2.962963581085205,
,,419833.0,0.06135244066278549,,,,223,1725426502.871819,,1084.1918320655823,2.966306686401367,
1.0,,,0.06151493570062382,,,,224,1725426504.2230964,,1085.5431094169617,3.01990084532476,
,,423433.0,0.05472222222222222,,,,225,1725426512.4054902,,1093.725503206253,2.9795868396759033,
,,427033.0,0.06027777777777778,,,,226,1725426514.4496255,,1095.7696385383606,2.9871582984924316,
,,430633.0,0.06222222222222222,,,,227,1725426516.493554,,1097.81356716156,2.9755678176879883,
,,434233.0,0.06111111111111111,,,,228,1725426518.7642531,,1100.0842661857605,2.971940755844116,
,,437833.0,0.06583333333333333,,,,229,1725426520.7278702,,1102.047883272171,2.982069492340088,
,,441433.0,0.06555555555555556,,,,230,1725426522.7026732,,1104.0226862430573,2.952317953109741,
,,445033.0,0.06166666666666667,,,,231,1725426524.692981,,1106.0129940509796,2.974266529083252,
,,448633.0,0.06138888888888889,,,,232,1725426526.6357305,,1107.9557435512543,2.960825204849243,
,,452233.0,0.06444444444444444,,,,233,1725426528.5997868,,1109.9197998046875,2.968939781188965,
,,455833.0,0.06194444444444445,,,,234,1725426530.56137,,1111.8813829421997,2.951930046081543,
,,459433.0,0.06194444444444445,,,,235,1725426532.578898,,1113.898910999298,2.961333990097046,
,,463033.0,0.06138888888888889,,,,236,1725426534.5294726,,1115.8494856357574,2.956063747406006,
,,466633.0,0.06472222222222222,,,,237,1725426536.45786,,1117.7778730392456,2.957287549972534,
,,470233.0,0.06111111111111111,,,,238,1725426538.392738,,1119.7127511501312,2.9770939350128174,
,,473833.0,0.06638888888888889,,,,239,1725426540.3272438,,1121.6472568511963,2.9686379432678223,
,,477433.0,0.06138888888888889,,,,240,1725426542.279227,,1123.599240064621,2.96431827545166,
,,481033.0,0.05722222222222222,,,,241,1725426544.2206767,,1125.5406897068024,2.9517409801483154,
,,484633.0,0.05583333333333333,,,,242,1725426546.1566577,,1127.476670742035,2.964172840118408,
,,488233.0,0.06666666666666667,,,,243,1725426548.099793,,1129.4198060035706,2.958827018737793,
,,491833.0,0.06277777777777778,,,,244,1725426550.0348842,,1131.354897260666,2.9585697650909424,
,,495433.0,0.0625,,,,245,1725426551.9788659,,1133.2988789081573,2.9582571983337402,
,,499033.0,0.06222222222222222,,,,246,1725426553.9130669,,1135.2330799102783,2.9613702297210693,
,,502633.0,0.06277777777777778,,,,247,1725426555.8758726,,1137.1958856582642,2.9449093341827393,
,,506233.0,0.06305555555555556,,,,248,1725426557.8203912,,1139.1404042243958,2.9839255809783936,
,,509833.0,0.06138888888888889,,,,249,1725426559.7670472,,1141.087060213089,2.963763952255249,
,,513433.0,0.06777777777777778,,,,250,1725426561.7352123,,1143.0552253723145,2.959803342819214,
,,517033.0,0.06472222222222222,,,,251,1725426563.6963325,,1145.016345500946,2.9476449489593506,
,,520633.0,0.06666666666666667,,,,252,1725426565.6639378,,1146.9839508533478,2.954164505004883,
,,524233.0,0.0636111111111111,,,,253,1725426567.6283247,,1148.9483377933502,2.95218825340271,
,,527833.0,0.06138888888888889,,,,254,1725426569.5835025,,1150.9035155773163,2.9338955879211426,
,,531433.0,0.05638888888888889,,,,255,1725426571.5435634,,1152.863576412201,2.9670021533966064,
,,535033.0,0.06,,,,256,1725426573.5069284,,1154.8269414901733,2.9559803009033203,
,,538633.0,0.06055555555555556,,,,257,1725426575.465872,,1156.7858850955963,2.9544167518615723,
,,542233.0,0.05694444444444444,,,,258,1725426577.4272802,,1158.7472932338715,2.951720714569092,
,,545833.0,0.06194444444444445,,,,259,1725426579.461826,,1160.781839132309,2.9522762298583984,
,,549433.0,0.05722222222222222,,,,260,1725426581.419568,,1162.7395811080933,2.9724323749542236,
,,553033.0,0.06444444444444444,,,,261,1725426583.3802347,,1164.7002477645874,2.972630739212036,
,,556633.0,0.0661111111111111,,,,262,1725426585.340928,,1166.6609411239624,2.9583468437194824,
,,560233.0,0.06805555555555555,,,,263,1725426587.3023918,,1168.6224048137665,2.9360504150390625,
,,563833.0,0.06111111111111111,,,,264,1725426589.2632487,,1170.5832617282867,2.9677934646606445,
,,567433.0,0.06666666666666667,,,,265,1725426591.2202692,,1172.5402822494507,2.9586687088012695,
,,571033.0,0.060833333333333336,,,,266,1725426593.179351,,1174.4993641376495,2.9618985652923584,
,,574633.0,0.06583333333333333,,,,267,1725426595.142393,,1176.4624061584473,2.9499549865722656,
,,578233.0,0.06444444444444444,,,,268,1725426597.1283374,,1178.448350429535,2.9655866622924805,
,,581833.0,0.059722222222222225,,,,269,1725426599.0905313,,1180.4105443954468,2.956730604171753,
,,585433.0,0.0636111111111111,,,,270,1725426601.0521064,,1182.3721194267273,2.9662177562713623,
,,589033.0,0.059444444444444446,,,,271,1725426603.0115852,,1184.3315982818604,2.9649417400360107,
,,592633.0,0.06472222222222222,,,,272,1725426604.9765835,,1186.2965965270996,2.9519693851470947,
,,596233.0,0.06305555555555556,,,,273,1725426606.9347415,,1188.2547545433044,2.9510855674743652,
,,599833.0,0.06222222222222222,,,,274,1725426608.8964038,,1190.216416835785,2.949399471282959,
,,603433.0,0.06138888888888889,,,,275,1725426610.860471,,1192.1804840564728,2.959258794784546,
,,607033.0,0.05722222222222222,,,,276,1725426612.8150814,,1194.1350944042206,2.9556074142456055,
,,610633.0,0.065,,,,277,1725426614.7766771,,1196.0966901779175,2.938196897506714,
,,614233.0,0.065,,,,278,1725426616.7390602,,1198.0590732097626,2.9455807209014893,
,,617833.0,0.06555555555555556,,,,279,1725426618.7002103,,1200.0202233791351,2.947943687438965,
,,621433.0,0.05555555555555555,,,,280,1725426620.730913,,1202.0509259700775,2.9540014266967773,
,,625033.0,0.0575,,,,281,1725426622.6910925,,1204.0111055374146,2.9563283920288086,
,,628633.0,0.0636111111111111,,,,282,1725426624.6480505,,1205.9680635929108,2.9642345905303955,
,,632233.0,0.0675,,,,283,1725426626.6113806,,1207.931393623352,2.9229671955108643,
,,635833.0,0.060833333333333336,,,,284,1725426628.5711546,,1209.891167640686,2.9466285705566406,
,,639433.0,0.06055555555555556,,,,285,1725426630.585242,,1211.9052550792694,2.951810121536255,
,,643033.0,0.06583333333333333,,,,286,1725426632.5426807,,1213.862693786621,2.9293484687805176,
