valid_accuracy,_runtime,valid_loss,valid_atom_accuracy,epoch,records,train_loss,_timestamp,valid_atom_loss,valid_noise_accuracy,_step,train_accuracy,valid_noise_loss
,64.27336239814758,,,,97200.0,3.053917407989502,1725492473.6283975,,,26,0.06555555555555556,
,66.12529182434082,,,,100800.0,3.025777816772461,1725492475.480327,,,27,0.0661111111111111,
,67.95721316337585,,,,104400.0,3.0487146377563477,1725492477.3122482,,,28,0.06833333333333333,
,69.88508415222168,,,,108000.0,3.030797004699707,1725492479.2401192,,,29,0.05694444444444444,
,71.8221664428711,,,,111600.0,3.042588710784912,1725492481.1772015,,,30,0.06666666666666667,
,73.74988555908203,,,,115200.0,3.0414023399353027,1725492483.1049206,,,31,0.06166666666666667,
,75.68049597740173,,,,118800.0,3.038351535797119,1725492485.035531,,,32,0.065,
,77.61102747917175,,,,122400.0,3.034050226211548,1725492486.9660625,,,33,0.06722222222222222,
,79.62663650512695,,,,126000.0,3.034966468811035,1725492488.9816716,,,34,0.06111111111111111,
,81.55467867851257,,,,129600.0,3.0288002490997314,1725492490.9097137,,,35,0.060833333333333336,
,83.47037172317505,,,,133200.0,3.019418478012085,1725492492.8254068,,,36,0.058888888888888886,
,85.35392475128174,,,,136800.0,3.0316007137298584,1725492494.7089598,,,37,0.06638888888888889,
,87.41353106498718,,,,140400.0,3.0374040603637695,1725492496.7685661,,,38,0.06805555555555555,
,89.28632187843323,,,,144000.0,3.0268146991729736,1725492498.641357,,,39,0.058055555555555555,
,91.13627171516418,,,,147600.0,3.013012409210205,1725492500.4913068,,,40,0.06527777777777778,
,92.995126247406,,,,151200.0,3.022336959838867,1725492502.3501613,,,41,0.06166666666666667,
,94.84622311592102,,,,154800.0,3.0357236862182617,1725492504.2012582,,,42,0.06194444444444445,
,96.70224905014038,,,,158400.0,3.0223028659820557,1725492506.057284,,,43,0.05722222222222222,
,98.5740475654602,,,,162000.0,2.9792423248291016,1725492507.9290826,,,44,0.06555555555555556,
,100.43422985076904,,,,165600.0,3.033961057662964,1725492509.789265,,,45,0.058055555555555555,
,102.30875396728516,,,,169200.0,3.018568515777588,1725492511.663789,,,46,0.05611111111111111,
,104.08212566375732,,,,172800.0,3.005833864212036,1725492513.4371607,,,47,0.06305555555555556,
,105.89278411865234,,,,176400.0,3.0091888904571533,1725492515.2478192,,,48,0.059444444444444446,
,107.72784185409546,,,,180000.0,2.9941577911376953,1725492517.082877,,,49,0.06305555555555556,
,109.59414601325989,,,,183600.0,3.0088162422180176,1725492518.949181,,,50,0.059166666666666666,
,111.4225606918335,,,,187200.0,3.0109126567840576,1725492520.7775958,,,51,0.06166666666666667,
,113.26742482185364,,,,190800.0,3.002476453781128,1725492522.62246,,,52,0.06444444444444444,
,115.19349431991577,,,,194400.0,3.042992115020752,1725492524.5485294,,,53,0.058888888888888886,
,117.10707330703735,,,,198000.0,3.011752128601074,1725492526.4621084,,,54,0.06583333333333333,
,119.03249335289001,,,,201600.0,3.0234830379486084,1725492528.3875284,,,55,0.06944444444444445,
,120.93019390106201,,,,205200.0,3.002840518951416,1725492530.285229,,,56,0.06694444444444445,
,122.97439670562744,,,,208800.0,2.994582414627075,1725492532.3294318,,,57,0.06027777777777778,
,124.87703585624695,,,,212400.0,3.0019445419311523,1725492534.232071,,,58,0.06027777777777778,
,126.8106050491333,,,,216000.0,2.985743522644043,1725492536.16564,,,59,0.0661111111111111,
,128.60335183143616,,,,219600.0,3.0405447483062744,1725492537.958387,,,60,0.059166666666666666,
,130.4075767993927,,,,223200.0,2.9885947704315186,1725492539.7626119,,,61,0.06555555555555556,
,132.20876741409302,,,,226800.0,2.9981155395507812,1725492541.5638025,,,62,0.06222222222222222,
,134.1964726448059,,,,230400.0,3.0004403591156006,1725492543.5515077,,,63,0.06277777777777778,
,136.072105884552,,,,234000.0,3.002586841583252,1725492545.427141,,,64,0.056666666666666664,
,137.9290099143982,,,,237600.0,3.003183603286743,1725492547.284045,,,65,0.058333333333333334,
,139.91831922531128,,,,241200.0,2.985992908477783,1725492549.2733543,,,66,0.06638888888888889,
,141.77775835990906,,,,244800.0,3.00824236869812,1725492551.1327934,,,67,0.06638888888888889,
,143.62229132652283,,,,248400.0,3.0164406299591064,1725492552.9773264,,,68,0.06305555555555556,
,145.48670101165771,,,,252000.0,2.9880173206329346,1725492554.841736,,,69,0.06388888888888888,
,147.35581851005554,,,,255600.0,2.9923012256622314,1725492556.7108536,,,70,0.0661111111111111,
,149.21363520622253,,,,259200.0,3.0029499530792236,1725492558.5686703,,,71,0.05555555555555555,
,151.06164479255676,,,,262800.0,3.002737045288086,1725492560.4166799,,,72,0.06194444444444445,
,152.99103164672852,,,,266400.0,2.966190814971924,1725492562.3460667,,,73,0.06805555555555555,
,154.82607078552246,,,,270000.0,3.0009548664093018,1725492564.1811059,,,74,0.06694444444444445,
,156.6424160003662,,,,273600.0,2.973032236099243,1725492565.997451,,,75,0.06638888888888889,
,158.46813941001892,,,,277200.0,2.9746921062469482,1725492567.8231745,,,76,0.06805555555555555,
,160.38371467590332,,,,280800.0,2.988440752029419,1725492569.7387497,,,77,0.06944444444444445,
,162.32184267044067,,,,284400.0,3.005812168121338,1725492571.6768777,,,78,0.059722222222222225,
,164.28077292442322,,,,288000.0,2.9983160495758057,1725492573.635808,,,79,0.058333333333333334,
,166.3255865573883,,,,291600.0,2.980586051940918,1725492575.6806216,,,80,0.057777777777777775,
,168.20941710472107,,,,295200.0,3.002129554748535,1725492577.5644522,,,81,0.06444444444444444,
,170.3053126335144,,,,298800.0,2.980163097381592,1725492579.6603477,,,82,0.059444444444444446,
,172.31500554084778,,,,302400.0,2.9922707080841064,1725492581.6700406,,,83,0.0625,
,174.15265727043152,,,,306000.0,2.9715635776519775,1725492583.5076923,,,84,0.058888888888888886,
,176.0112714767456,,,,309600.0,2.9784247875213623,1725492585.3663065,,,85,0.06138888888888889,
,177.8598644733429,,,,313200.0,2.9757256507873535,1725492587.2148995,,,86,0.0625,
,179.7337338924408,,,,316800.0,3.0120689868927,1725492589.088769,,,87,0.06277777777777778,
,181.8278443813324,,,,320400.0,3.0029399394989014,1725492591.1828794,,,88,0.05277777777777778,
,183.73972344398499,,,,324000.0,2.9910178184509277,1725492593.0947585,,,89,0.0661111111111111,
,185.5951907634735,,,,327600.0,2.990530490875244,1725492594.9502258,,,90,0.058888888888888886,
,187.44973134994507,,,,331200.0,2.9770352840423584,1725492596.8047664,,,91,0.06305555555555556,
,189.3003990650177,,,,334800.0,2.970287799835205,1725492598.6554341,,,92,0.06638888888888889,
,191.15493273735046,,,,338400.0,2.9743027687072754,1725492600.5099678,,,93,0.06555555555555556,
,193.0124032497406,,,,342000.0,2.985098361968994,1725492602.3674383,,,94,0.0636111111111111,
,194.82661151885986,,,,345600.0,2.9881558418273926,1725492604.1816466,,,95,0.06166666666666667,
,196.74321031570435,,,,349200.0,2.978533983230591,1725492606.0982454,,,96,0.060833333333333336,
,198.72323536872864,,,,352800.0,2.9822311401367188,1725492608.0782704,,,97,0.058333333333333334,
,200.58434987068176,,,,356400.0,2.9719455242156982,1725492609.939385,,,98,0.06861111111111111,
,202.39096593856812,,,,360000.0,2.980365037918091,1725492611.746001,,,99,0.059444444444444446,
,204.20775318145752,,,,363600.0,2.9820196628570557,1725492613.5627882,,,100,0.058055555555555555,
,206.1089026927948,,,,367200.0,2.9647209644317627,1725492615.4639378,,,101,0.05638888888888889,
,208.06913089752197,,,,370800.0,2.978687286376953,1725492617.424166,,,102,0.06472222222222222,
,209.98015594482422,,,,374400.0,2.993561267852783,1725492619.335191,,,103,0.06166666666666667,
,211.90520548820496,,,,378000.0,2.9709408283233643,1725492621.2602406,,,104,0.0675,
,213.81051301956177,,,,381600.0,2.9757347106933594,1725492623.165548,,,105,0.065,
,215.74433422088623,,,,385200.0,2.99129319190979,1725492625.0993693,,,106,0.06444444444444444,
,217.67572450637817,,,,388800.0,2.9981276988983154,1725492627.0307596,,,107,0.06388888888888888,
,219.49821257591248,,,,392400.0,2.9667627811431885,1725492628.8532476,,,108,0.0636111111111111,
,221.2984972000122,,,,396000.0,2.990036964416504,1725492630.6535323,,,109,0.06333333333333334,
,223.12823820114136,,,,399600.0,2.964449882507324,1725492632.4832733,,,110,0.059722222222222225,
,224.97132682800293,,,,403200.0,2.9722349643707275,1725492634.326362,,,111,0.06555555555555556,
,226.95927381515503,,,,406800.0,2.9870996475219727,1725492636.314309,,,112,0.0661111111111111,
,229.19817686080933,,,,410400.0,2.996621608734131,1725492638.553212,,,113,0.06166666666666667,
,231.04147505760193,,,,414000.0,2.9902684688568115,1725492640.3965101,,,114,0.07,
,232.84449815750122,,,,417600.0,2.955631732940674,1725492642.1995332,,,115,0.0625,
,234.69999599456787,,,,421200.0,2.947187662124634,1725492644.055031,,,116,0.06722222222222222,
,236.50628280639648,,,,424800.0,2.96441650390625,1725492645.8613179,,,117,0.06277777777777778,
,238.28889513015747,,,,428400.0,2.9641706943511963,1725492647.6439302,,,118,0.0625,
,240.13302302360535,,,,432000.0,2.9808802604675293,1725492649.488058,,,119,0.06,
,242.05344891548157,,,,435600.0,2.9940357208251953,1725492651.408484,,,120,0.06277777777777778,
,243.96331810951233,,,,439200.0,2.9752535820007324,1725492653.3183532,,,121,0.06555555555555556,
,245.79685068130493,,,,442800.0,2.9603042602539062,1725492655.1518857,,,122,0.06277777777777778,
,247.60223078727722,,,,446400.0,2.974473714828491,1725492656.9572659,,,123,0.06388888888888888,
,249.42011260986328,,,,450000.0,2.9673750400543213,1725492658.7751477,,,124,0.06111111111111111,
,251.31230926513672,,,,453600.0,2.9828100204467773,1725492660.6673443,,,125,0.06305555555555556,
,253.28767776489258,,,,457200.0,2.9563188552856445,1725492662.6427128,,,126,0.06777777777777778,
,255.27320742607117,,,,460800.0,2.961491107940674,1725492664.6282425,,,127,0.0575,
,257.27035307884216,,,,464400.0,2.97329044342041,1725492666.6253881,,,128,0.06722222222222222,
,259.2113220691681,,,,468000.0,2.979403257369995,1725492668.5663571,,,129,0.06694444444444445,
,261.1559383869171,,,,471600.0,2.9696097373962402,1725492670.5109735,,,130,0.06527777777777778,
,263.11022901535034,,,,475200.0,2.949828624725342,1725492672.465264,,,131,0.06722222222222222,
,264.9746901988983,,,,478800.0,2.9560928344726562,1725492674.3297253,,,132,0.06444444444444444,
,266.8000304698944,,,,482400.0,2.9629576206207275,1725492676.1550655,,,133,0.06861111111111111,
,268.6220374107361,,,,486000.0,2.941232204437256,1725492677.9770725,,,134,0.0675,
,270.48311376571655,,,,489600.0,2.9544286727905273,1725492679.8381488,,,135,0.06111111111111111,
,272.4341239929199,,,,493200.0,2.962998867034912,1725492681.789159,,,136,0.06472222222222222,
,274.38571095466614,,,,496800.0,2.9710214138031006,1725492683.740746,,,137,0.057777777777777775,
,276.44592237472534,,,,500400.0,2.9498140811920166,1725492685.8009574,,,138,0.06055555555555556,
,278.2579061985016,,,,504000.0,2.949960470199585,1725492687.6129413,,,139,0.06666666666666667,
,280.0642647743225,,,,507600.0,2.950897455215454,1725492689.4192998,,,140,0.06666666666666667,
,281.86269450187683,,,,511200.0,2.950439214706421,1725492691.2177296,,,141,0.06305555555555556,
,283.67530846595764,,,,514800.0,2.954899787902832,1725492693.0303435,,,142,0.06472222222222222,
,285.5139067173004,,,,518400.0,2.959954261779785,1725492694.8689418,,,143,0.06027777777777778,
,287.4649634361267,,,,522000.0,2.959638833999634,1725492696.8199985,,,144,0.06916666666666667,
,289.4720153808594,,,,525600.0,2.958517551422119,1725492698.8270504,,,145,0.07194444444444445,
,291.35227131843567,,,,529200.0,2.942903995513916,1725492700.7073064,,,146,0.06777777777777778,
,293.2084119319916,,,,532800.0,2.951004981994629,1725492702.563447,,,147,0.06388888888888888,
,295.0870726108551,,,,536400.0,2.964019298553467,1725492704.4421077,,,148,0.0625,
,296.98045206069946,,,,540000.0,2.943880319595337,1725492706.3354871,,,149,0.06055555555555556,
,298.91876912117004,,,,543600.0,2.943347215652466,1725492708.2738042,,,150,0.06805555555555555,
,300.90177392959595,,,,547200.0,2.98169207572937,1725492710.256809,,,151,0.06555555555555556,
,302.8700141906738,,,,550800.0,2.949660539627075,1725492712.2250493,,,152,0.06194444444444445,
,304.80796217918396,,,,554400.0,2.941312074661255,1725492714.1629972,,,153,0.06694444444444445,
,306.7600462436676,,,,558000.0,2.9533112049102783,1725492716.1150813,,,154,0.07277777777777777,
,308.7244522571564,,,,561600.0,2.9431164264678955,1725492718.0794873,,,155,0.06527777777777778,
,310.6174488067627,,,,565200.0,2.9462759494781494,1725492719.9724839,,,156,0.06,
,312.4989855289459,,,,568800.0,2.9607763290405273,1725492721.8540206,,,157,0.06777777777777778,
,314.33547735214233,,,,572400.0,2.9472689628601074,1725492723.6905124,,,158,0.06527777777777778,
,316.20755791664124,,,,576000.0,2.946300983428955,1725492725.562593,,,159,0.0625,
,318.13993191719055,,,,579600.0,2.952547311782837,1725492727.494967,,,160,0.06666666666666667,
,320.06985211372375,,,,583200.0,2.935307025909424,1725492729.4248872,,,161,0.06833333333333333,
,321.90849590301514,,,,586800.0,2.9509270191192627,1725492731.263531,,,162,0.0636111111111111,
,323.8953070640564,,,,590400.0,2.9536983966827393,1725492733.2503421,,,163,0.06694444444444445,
,325.7161648273468,,,,594000.0,2.9532864093780518,1725492735.0712,,,164,0.06777777777777778,
,327.5129861831665,,,,597600.0,2.942857503890991,1725492736.8680212,,,165,0.06555555555555556,
,329.3071279525757,,,,601200.0,2.9654414653778076,1725492738.662163,,,166,0.06,
,331.19258761405945,,,,604800.0,2.9599475860595703,1725492740.5476227,,,167,0.06805555555555555,
,333.1951425075531,,,,608400.0,2.9522552490234375,1725492742.5501776,,,168,0.059444444444444446,
,335.1782259941101,,,,612000.0,2.9434101581573486,1725492744.533261,,,169,0.0625,
,337.10877299308777,,,,615600.0,2.9419121742248535,1725492746.463808,,,170,0.06944444444444445,
,338.97737169265747,,,,619200.0,2.9459033012390137,1725492748.3324068,,,171,0.06444444444444444,
,340.8343029022217,,,,622800.0,2.9569852352142334,1725492750.189338,,,172,0.0625,
,342.7162489891052,,,,626400.0,2.944434404373169,1725492752.071284,,,173,0.0675,
,344.68024802207947,,,,630000.0,2.933579921722412,1725492754.035283,,,174,0.06111111111111111,
,346.6293156147003,,,,633600.0,2.9299001693725586,1725492755.9843507,,,175,0.06111111111111111,
,348.58370304107666,,,,637200.0,2.9406940937042236,1725492757.938738,,,176,0.0636111111111111,
,350.50797748565674,,,,640800.0,2.943265676498413,1725492759.8630126,,,177,0.06944444444444445,
,352.46181869506836,,,,644400.0,2.931091547012329,1725492761.8168538,,,178,0.07222222222222222,
,354.4277765750885,,,,648000.0,2.9415009021759033,1725492763.7828116,,,179,0.06833333333333333,
,356.45228695869446,,,,651600.0,2.9562673568725586,1725492765.807322,,,180,0.06694444444444445,
,358.38570761680603,,,,655200.0,2.918166160583496,1725492767.7407427,,,181,0.059166666666666666,
,360.2573757171631,,,,658800.0,2.9474856853485107,1725492769.6124108,,,182,0.06111111111111111,
,362.11331057548523,,,,662400.0,2.934924364089966,1725492771.4683456,,,183,0.06777777777777778,
,364.01422667503357,,,,666000.0,2.953148603439331,1725492773.3692617,,,184,0.0661111111111111,
,365.98377537727356,,,,669600.0,2.9318320751190186,1725492775.3388104,,,185,0.07305555555555555,
,367.85889983177185,,,,673200.0,2.928488254547119,1725492777.213935,,,186,0.06527777777777778,
,369.687029838562,,,,676800.0,2.9401297569274902,1725492779.042065,,,187,0.0725,
,371.63657116889954,,,,680400.0,2.941027879714966,1725492780.9916062,,,188,0.07111111111111111,
,373.42784690856934,,,,684000.0,2.9515061378479004,1725492782.782882,,,189,0.06333333333333334,
,375.19971776008606,,,,687600.0,2.9257137775421143,1725492784.5547528,,,190,0.06722222222222222,
,377.080974817276,,,,691200.0,2.961132526397705,1725492786.43601,,,191,0.0675,
,378.98797249794006,,,,694800.0,2.9312527179718018,1725492788.3430076,,,192,0.06972222222222223,
,380.92722368240356,,,,698400.0,2.910630226135254,1725492790.2822587,,,193,0.08,
,382.8599605560303,,,,702000.0,2.937427043914795,1725492792.2149956,,,194,0.06444444444444444,
,384.73058342933655,,,,705600.0,2.927382230758667,1725492794.0856185,,,195,0.06555555555555556,
,386.62499952316284,,,,709200.0,2.9342026710510254,1725492795.9800346,,,196,0.06638888888888889,
,388.6613709926605,,,,712800.0,2.9222636222839355,1725492798.016406,,,197,0.075,
,390.6749200820923,,,,716400.0,2.9154911041259766,1725492800.0299551,,,198,0.07,
,392.6746594905853,,,,720000.0,2.918987274169922,1725492802.0296946,,,199,0.06138888888888889,
,394.57869696617126,,,,723600.0,2.911820411682129,1725492803.933732,,,200,0.07194444444444445,
,396.4985089302063,,,,727200.0,2.9239470958709717,1725492805.853544,,,201,0.065,
,398.5083990097046,,,,730800.0,2.9418721199035645,1725492807.863434,,,202,0.07,
,400.4522409439087,,,,734400.0,2.9101638793945312,1725492809.807276,,,203,0.06638888888888889,
,402.32997941970825,,,,738000.0,2.928861379623413,1725492811.6850145,,,204,0.07055555555555555,
,404.26131081581116,,,,741600.0,2.9455175399780273,1725492813.616346,,,205,0.06277777777777778,
,406.15109872817993,,,,745200.0,2.9504921436309814,1725492815.5061338,,,206,0.059722222222222225,
,408.02597880363464,,,,748800.0,2.930659770965576,1725492817.3810139,,,207,0.06944444444444445,
,409.9932827949524,,,,752400.0,2.9417543411254883,1725492819.3483179,,,208,0.060833333333333336,
,411.98608112335205,,,,756000.0,2.9198250770568848,1725492821.3411162,,,209,0.06333333333333334,
,413.89071321487427,,,,759600.0,2.9423811435699463,1725492823.2457483,,,210,0.06888888888888889,
,415.72765374183655,,,,763200.0,2.910757541656494,1725492825.0826888,,,211,0.07,
,417.5258204936981,,,,766800.0,2.9207751750946045,1725492826.8808556,,,212,0.07111111111111111,
,419.48299646377563,,,,770400.0,2.925217866897583,1725492828.8380315,,,213,0.06138888888888889,
,421.28889417648315,,,,774000.0,2.9423587322235107,1725492830.6439292,,,214,0.06833333333333333,
,423.1852309703827,,,,777600.0,2.923487424850464,1725492832.540266,,,215,0.06777777777777778,
,425.21576619148254,,,,781200.0,2.916212797164917,1725492834.5708013,,,216,0.06694444444444445,
,427.180237531662,,,,784800.0,2.9409372806549072,1725492836.5352726,,,217,0.06472222222222222,
,429.1417968273163,,,,788400.0,2.9192543029785156,1725492838.496832,,,218,0.059444444444444446,
,431.0178253650665,,,,792000.0,2.932112455368042,1725492840.3728604,,,219,0.06527777777777778,
,433.027450799942,,,,795600.0,2.9116756916046143,1725492842.3824859,,,220,0.07138888888888889,
,435.11703419685364,,,,799200.0,2.922508955001831,1725492844.4720693,,,221,0.065,
,437.0991427898407,,,,802800.0,2.930670738220215,1725492846.4541779,,,222,0.06305555555555556,
,439.06561613082886,,,,806400.0,2.930189609527588,1725492848.4206512,,,223,0.07027777777777777,
,440.9700345993042,,,,810000.0,2.9061620235443115,1725492850.3250697,,,224,0.059722222222222225,
,442.8786098957062,,,,813600.0,2.913306713104248,1725492852.233645,,,225,0.06527777777777778,
,444.80420184135437,,,,817200.0,2.9013924598693848,1725492854.159237,,,226,0.06888888888888889,
,446.7343828678131,,,,820800.0,2.9144299030303955,1725492856.089418,,,227,0.07583333333333334,
,448.59877133369446,,,,824400.0,2.905015707015991,1725492857.9538064,,,228,0.0675,
,450.4943816661835,,,,828000.0,2.912351608276367,1725492859.8494167,,,229,0.06694444444444445,
,452.3453588485718,,,,831600.0,2.9094743728637695,1725492861.700394,,,230,0.06222222222222222,
,454.1647036075592,,,,835200.0,2.9088287353515625,1725492863.5197387,,,231,0.07083333333333333,
,456.1016707420349,,,,838800.0,2.9010326862335205,1725492865.4567058,,,232,0.07222222222222222,
,458.0643701553345,,,,842400.0,2.9131646156311035,1725492867.4194052,,,233,0.075,
,460.06955194473267,,,,846000.0,2.8997139930725098,1725492869.424587,,,234,0.07888888888888888,
,461.90534472465515,,,,849600.0,2.8990776538848877,1725492871.2603798,,,235,0.07055555555555555,
,463.8392701148987,,,,853200.0,2.924100637435913,1725492873.1943052,,,236,0.059722222222222225,
,465.66630697250366,,,,856800.0,2.911546468734741,1725492875.021342,,,237,0.06666666666666667,
,502.46691274642944,,,,3600.0,3.1300320625305176,1725497597.1189756,,,238,0.051111111111111114,
,504.6388556957245,,,,7200.0,3.1132736206054688,1725497599.2909186,,,239,0.057777777777777775,
,508.57826805114746,,,,10800.0,3.1207191944122314,1725497603.230331,,,240,0.05611111111111111,
,510.4386785030365,,,,14400.0,3.103257417678833,1725497605.0907414,,,241,0.06222222222222222,
,512.7375614643097,,,,18000.0,3.105896472930908,1725497607.3896244,,,242,0.059722222222222225,
,514.6701514720917,,,,21600.0,3.1063013076782227,1725497609.3222144,,,243,0.06333333333333334,
,517.1089832782745,,,,25200.0,3.0952212810516357,1725497611.7610462,,,244,0.060833333333333336,
,519.1855890750885,,,,28800.0,3.0884897708892822,1725497613.837652,,,245,0.0625,
,521.1020498275757,,,,32400.0,3.125117778778076,1725497615.7541127,,,246,0.05388888888888889,
,522.9731194972992,,,,36000.0,3.0845296382904053,1725497617.6251824,,,247,0.06722222222222222,
,524.8369700908661,,,,39600.0,3.092241048812866,1725497619.489033,,,248,0.0675,
,526.6949498653412,,,,43200.0,3.1000547409057617,1725497621.3470128,,,249,0.059722222222222225,
,529.5650849342346,,,,46800.0,3.1076202392578125,1725497624.2171478,,,250,0.04972222222222222,
,531.4070522785187,,,,50400.0,3.052988290786743,1725497626.0591152,,,251,0.06694444444444445,
,533.2571375370026,,,,54000.0,3.097792863845825,1725497627.9092004,,,252,0.056666666666666664,
,535.0843782424927,,,,57600.0,3.0925214290618896,1725497629.7364411,,,253,0.060833333333333336,
,536.9585008621216,,,,61200.0,3.0999722480773926,1725497631.6105638,,,254,0.06194444444444445,
,538.8917233943939,,,,64800.0,3.068345069885254,1725497633.5437863,,,255,0.0575,
,540.897144317627,,,,68400.0,3.0746078491210938,1725497635.5492072,,,256,0.051666666666666666,
,542.914647102356,,,,72000.0,3.0871598720550537,1725497637.56671,,,257,0.06055555555555556,
,544.7916376590729,,,,75600.0,3.063349723815918,1725497639.4437006,,,258,0.059722222222222225,
,546.6430244445801,,,,79200.0,3.0784788131713867,1725497641.2950873,,,259,0.06138888888888889,
,548.4320983886719,,,,82800.0,3.0697476863861084,1725497643.0841613,,,260,0.056666666666666664,
,550.1812334060669,,,,86400.0,3.0746166706085205,1725497644.8332963,,,261,0.05277777777777778,
,552.0074694156647,,,,90000.0,3.0626320838928223,1725497646.6595323,,,262,0.058055555555555555,
,554.1509401798248,,,,93600.0,3.084106683731079,1725497648.803003,,,263,0.06444444444444444,
,556.6888778209686,,,,97200.0,3.0600690841674805,1725497651.3409407,,,264,0.05638888888888889,
,558.837602853775,,,,100800.0,3.054504871368408,1725497653.4896657,,,265,0.059722222222222225,
,560.7066714763641,,,,104400.0,3.0656282901763916,1725497655.3587344,,,266,0.06027777777777778,
,562.5843105316162,,,,108000.0,3.0699691772460938,1725497657.2363734,,,267,0.06194444444444445,
,564.4502265453339,,,,111600.0,3.0445363521575928,1725497659.1022894,,,268,0.058888888888888886,
,566.2884788513184,,,,115200.0,3.0182178020477295,1725497660.9405417,,,269,0.060833333333333336,
,568.1196410655975,,,,118800.0,3.047680139541626,1725497662.771704,,,270,0.05361111111111111,
,569.9702751636505,,,,122400.0,3.0404088497161865,1725497664.622338,,,271,0.06111111111111111,
,571.8174295425415,,,,126000.0,3.03554368019104,1725497666.4694924,,,272,0.06416666666666666,
,573.6234822273254,,,,129600.0,3.0379562377929688,1725497668.2755451,,,273,0.059722222222222225,
,575.453364610672,,,,133200.0,3.0449435710906982,1725497670.1054275,,,274,0.05527777777777778,
,577.283980846405,,,,136800.0,3.047011137008667,1725497671.9360437,,,275,0.058888888888888886,
,579.14976978302,,,,140400.0,3.0592730045318604,1725497673.8018327,,,276,0.059444444444444446,
,581.0188689231873,,,,144000.0,3.016242504119873,1725497675.6709318,,,277,0.06666666666666667,
,582.8874533176422,,,,147600.0,3.062309503555298,1725497677.5395162,,,278,0.057777777777777775,
,584.8217873573303,,,,151200.0,3.041562557220459,1725497679.4738503,,,279,0.059722222222222225,
,586.8198220729828,,,,154800.0,3.044074535369873,1725497681.471885,,,280,0.06111111111111111,
,588.8296761512756,,,,158400.0,3.032017230987549,1725497683.481739,,,281,0.058055555555555555,
,590.7037770748138,,,,162000.0,3.054394245147705,1725497685.35584,,,282,0.06222222222222222,
,592.5629546642303,,,,165600.0,3.049408197402954,1725497687.2150176,,,283,0.06,
,594.4570536613464,,,,169200.0,3.038912534713745,1725497689.1091166,,,284,0.06555555555555556,
,596.3662376403809,,,,172800.0,3.027038097381592,1725497691.0183005,,,285,0.06194444444444445,
,598.2429890632629,,,,176400.0,3.0377197265625,1725497692.895052,,,286,0.06305555555555556,
,600.2914972305298,,,,180000.0,3.0441670417785645,1725497694.9435601,,,287,0.06277777777777778,
,602.2587580680847,,,,183600.0,3.0383288860321045,1725497696.910821,,,288,0.06,
,604.1608788967133,,,,187200.0,3.0582213401794434,1725497698.8129418,,,289,0.0625,
